Date,Open,High,Low,Close,Volume
1/31/2021,1376.823608,1378.916016,1288.501587,1314.986206,25198853581
1/30/2021,1382.231934,1402.39978,1328.529053,1376.115479,30616574234
1/29/2021,1369.086792,1428.981201,1292.240112,1382.522827,53611955259
1/28/2021,1251.279785,1356.288696,1226.17395,1332.492188,34637234789
1/27/2021,1358.333374,1368.074097,1215.311279,1253.187134,39394416990
1/26/2021,1323.741699,1376.085083,1253.340332,1357.058105,41572917750
1/25/2021,1390.639893,1467.784912,1304.973999,1324.414795,43565777745
1/24/2021,1231.210571,1395.111328,1225.274048,1391.609375,36418163554
1/23/2021,1235.267944,1272.151123,1200.893311,1230.990601,27253895441
1/22/2021,1118.889038,1271.687622,1046.596558,1236.512207,43918338506
1/21/2021,1382.684448,1382.684448,1098.476196,1121.570923,45932464754
1/20/2021,1375.248413,1405.744141,1243.299927,1382.274048,46784030909
1/19/2021,1257.43457,1432.300049,1254.522949,1377.295898,47195935190
1/18/2021,1230.313232,1259.450073,1187.311035,1257.279541,25817455560
1/17/2021,1233.453369,1265.644653,1174.38855,1230.172241,29258032819
1/16/2021,1171.443115,1290.053589,1157.623779,1233.537598,32319240157
1/15/2021,1221.877197,1250.505859,1090.721069,1171.834595,35972039310
1/14/2021,1130.231201,1244.163086,1093.060791,1218.453003,33410915929
1/13/2021,1043.740967,1134.338501,994.549072,1130.73938,30109792795
1/12/2021,1088.526733,1149.240234,1012.76416,1043.43457,37494601692
1/11/2021,1261.622925,1261.622925,924.922607,1090.145386,60733630300
1/10/2021,1280.871094,1347.926147,1194.715576,1262.246704,40616938053
1/9/2021,1223.740479,1303.871826,1182.270386,1281.077271,33233105361
1/8/2021,1225.967896,1273.827515,1076.081543,1224.197144,44334826666
1/7/2021,1208.078369,1282.57959,1167.443115,1225.678101,40468027280
1/6/2021,1101.005005,1209.428589,1064.233398,1207.112183,44699914188
1/5/2021,1041.498779,1129.37146,986.811279,1100.006104,41535932781
1/4/2021,977.058838,1153.189209,912.305359,1040.233032,56945985763
1/3/2021,774.511841,1006.565002,771.561646,975.50769,45200463368
1/2/2021,730.402649,786.798462,718.109497,774.534973,19740771179
1/1/2021,737.708374,749.201843,719.792236,730.367554,13652004358
12/31/2020,751.626648,754.299438,726.511902,737.803406,13926846861
12/30/2020,731.472839,754.303223,720.988892,751.618958,17294574210
12/29/2020,730.358704,737.952881,692.149414,731.520142,18710683199
12/28/2020,683.205811,745.877747,683.205811,730.397339,24222565862
12/27/2020,635.887146,711.393555,628.334961,682.642334,26093552821
12/26/2020,626.498047,650.721436,617.4021,635.835815,14761125202
12/25/2020,611.554565,633.061401,605.424438,626.410706,13520927700
12/24/2020,584.13562,613.815186,568.596375,611.607178,14317413703
12/23/2020,634.824585,637.122803,560.364258,583.7146,15261413038
12/22/2020,609.420532,635.076599,589.552002,634.854187,14745890080
12/21/2020,638.315186,646.846558,600.83606,609.817871,14419493621
12/20/2020,659.185059,659.923706,625.014465,638.290833,13375855442
12/19/2020,654.624207,668.769592,646.616211,659.297913,12830893778
12/18/2020,642.916992,662.699097,632.356079,654.811951,15756303983
12/17/2020,636.154175,673.834229,628.74939,642.868958,25479532147
12/16/2020,589.378662,636.64032,582.039124,636.181824,15817248373
12/15/2020,586.02179,596.247742,580.628784,589.355591,9326645840
12/14/2020,589.782471,590.492981,577.118408,586.011169,8125837102
12/13/2020,568.609863,593.78125,564.565979,589.663208,9070377862
12/12/2020,545.578552,573.339417,545.245605,568.567322,8534557897
12/11/2020,559.679199,560.376709,537.811646,545.797363,11098819124
12/10/2020,573.504028,574.600159,549.784058,559.678528,11672582040
12/9/2020,554.792908,577.288391,532.998413,573.479126,15855915840
12/8/2020,591.900818,594.751587,552.469238,554.827759,14398919320
12/7/2020,601.797119,602.917908,585.42865,591.843384,10720480962
12/6/2020,596.568665,606.791931,584.411743,601.908997,11290893016
12/5/2020,569.347656,596.595459,563.106628,596.595459,13498010566
12/4/2020,616.722778,618.983154,569.283508,569.354187,16337589997
12/3/2020,598.459229,622.452698,588.346375,616.70874,16146190946
12/2/2020,587.261597,604.022461,578.741028,598.352356,16883292129
12/1/2020,615.070313,635.160583,571.753967,587.324158,27178964465
11/30/2020,575.75708,615.24054,571.537781,614.842529,20276867833
11/29/2020,538.264587,576.602417,531.987549,575.758057,15017517758
11/28/2020,517.597351,548.044861,508.125366,538.229797,14770243833
11/27/2020,519.108093,530.777161,497.242615,517.493713,16831105703
11/26/2020,570.514893,575.641479,485.497314,518.801147,31104004592
11/25/2020,603.902039,605.094177,559.671387,570.686646,20088492893
11/24/2020,608.522766,621.173401,593.835144,603.897766,23281758100
11/23/2020,558.059509,609.98761,551.265259,608.454041,27272302872
11/22/2020,549.486633,579.372498,514.517212,558.068115,21967049601
11/21/2020,509.744598,550.227417,504.237762,549.486633,20757099184
11/20/2020,471.63147,513.610352,471.63147,509.744568,18629943296
11/19/2020,479.481018,480.121735,465.704254,471.630432,12473929218
11/18/2020,480.346832,491.999908,465.830963,479.48407,17880199224
11/17/2020,464.406647,482.232208,460.776611,480.360077,14593057877
11/16/2020,447.55899,463.831024,445.501617,459.940308,11441239444
11/15/2020,460.149902,460.99408,440.254333,447.559082,10308617165
11/14/2020,474.626434,475.161438,452.986084,460.149841,10312037942
11/13/2020,461.005493,475.217255,457.298248,474.626434,13191505725
11/12/2020,462.959534,467.677826,452.072418,461.00528,12877327234
11/11/2020,449.679657,473.578857,449.524933,462.960541,14075403511
11/10/2020,444.166382,453.758362,439.600128,449.679626,12090381666
11/9/2020,453.574158,457.349609,435.163879,444.163055,13704320630
11/8/2020,435.718811,457.780457,433.153778,453.554779,11292383601
11/7/2020,454.722565,465.675476,428.45636,435.713135,18873289788
11/6/2020,414.066711,456.200623,412.9823,454.719299,16738305610
11/5/2020,402.142944,417.52594,397.245819,414.067352,15440711038
11/4/2020,387.60321,407.665649,377.827606,402.141998,15126077675
11/3/2020,383.156036,389.515381,371.312744,387.602173,12588494762
11/2/2020,396.355988,403.240753,381.017639,383.156738,13997574252
11/1/2020,386.590332,397.116119,385.165527,396.358185,10475146018
10/31/2020,382.820038,393.010132,381.295258,386.590332,11276963426
10/30/2020,386.730255,391.464722,375.092407,382.819977,13688056970
10/29/2020,388.651062,393.227692,381.288757,386.730103,12920477749
10/28/2020,403.997101,408.964752,381.146332,388.650757,15276441134
10/27/2020,393.888184,409.772858,390.608459,403.99704,13940434102
10/26/2020,406.217987,411.279877,383.782898,393.888306,15155684229
10/25/2020,412.457642,417.15921,405.350647,406.217773,10890207469
10/24/2020,409.767242,416.59967,407.851715,412.457611,12201739194
10/23/2020,414.051331,418.95993,403.082031,409.766693,14256222052
10/22/2020,391.488617,420.141663,391.276306,413.77298,15772846485
10/21/2020,369.059418,400.627258,368.727966,392.189972,20241324322
10/20/2020,379.719696,380.761017,367.601074,369.136902,13741586582
10/19/2020,378.469635,383.317657,373.702271,379.935608,12811242092
10/18/2020,368.727539,378.597656,368.12915,378.213684,11047103109
10/17/2020,366.015717,369.768127,364.489014,368.855927,10951115359
10/16/2020,377.8685,380.021515,362.597412,366.229004,14670784817
10/15/2020,379.19223,381.208771,371.354126,377.441833,14964182545
10/14/2020,381.971466,387.296173,374.175018,379.484039,13918846567
10/13/2020,387.142944,387.375671,375.582458,381.190765,14226744838
10/12/2020,374.798737,395.122162,366.642334,387.731262,15867455424
10/11/2020,370.928436,377.246796,369.828033,375.142059,12584512533
10/10/2020,365.402466,378.267151,365.354034,370.96759,13618484324
10/9/2020,351.112885,368.310333,348.205841,365.590485,13043501763
10/8/2020,342.044647,352.211487,335.647491,350.766144,13461017711
10/7/2020,340.943085,342.450836,334.545563,341.808655,11929918060
10/6/2020,353.956482,354.989014,338.003296,340.815857,12830796112
10/5/2020,352.736816,355.214081,349.679901,353.956787,11809507622
10/4/2020,346.602234,354.045746,345.131012,352.57901,10696959020
10/3/2020,346.218628,351.307709,344.666565,346.522095,10060167889
10/2/2020,352.949677,354.115417,336.467163,346.238922,14215390463
10/1/2020,360.309143,369.264404,346.477051,353.205902,14679481911
9/30/2020,360.038513,361.178772,353.327942,359.937866,11818610610
9/29/2020,354.363007,360.353363,352.146851,359.757385,11600013236
9/28/2020,357.925934,366.432159,354.547638,355.159424,14258455166
9/27/2020,354.9599,361.984406,349.834076,357.438507,13598126926
9/26/2020,352.350891,355.854767,348.107117,355.488098,13049148579
9/25/2020,349.411438,357.772736,339.01593,352.183258,14381086966
9/24/2020,320.985016,351.461487,318.545105,349.355591,15714304470
9/23/2020,344.589905,344.671387,318.969208,321.116302,12899346599
9/22/2020,341.723816,346.60083,336.855042,344.503174,12732578043
9/21/2020,371.400146,375.73703,336.06897,341.786072,17398267133
9/20/2020,385.597992,385.597992,367.09436,371.052826,12292195784
9/19/2020,384.041656,387.076355,378.72406,385.544373,11049507684
9/18/2020,389.337494,391.904144,376.964996,384.364532,14108357740
9/17/2020,365.865784,393.901611,364.795135,389.019226,19899531080
9/16/2020,364.743988,372.767426,356.682739,365.812286,16107612177
9/15/2020,377.154022,381.508301,363.606812,364.839203,16140584321
9/14/2020,365.699585,384.485199,357.569763,377.26886,17536695361
9/13/2020,387.519287,388.959808,354.340179,365.570007,15005899191
9/12/2020,374.595398,387.538452,367.842194,387.183105,13295405814
9/11/2020,368.1185,376.630402,355.582581,374.695587,27296269329
9/10/2020,351.429321,377.393585,351.111755,368.101898,31421134556
9/9/2020,337.824921,359.16449,332.165009,351.110016,14547933520
9/8/2020,353.202271,355.562866,328.816772,337.602112,17991403432
9/7/2020,353.450256,358.211884,326.254364,352.673492,21763614732
9/6/2020,335.334564,359.764038,319.041901,353.362274,27643678917
9/5/2020,388.038391,394.172272,316.774353,335.260071,29880047640
9/4/2020,384.671631,402.411743,371.636688,388.24115,16747106257
9/3/2020,440.23999,449.532471,381.1297,385.671936,19622845896
9/2/2020,477.007874,480.330994,424.460022,440.040497,19691854014
9/1/2020,434.874451,487.211884,432.079193,477.05191,18862763756
8/31/2020,428.509003,438.560333,419.770172,435.079742,12774741797
8/30/2020,399.616699,428.663971,399.608368,428.395721,11211948040
8/29/2020,395.687592,405.616364,393.037415,399.921478,8777703481
8/28/2020,382.629578,397.757629,381.273834,395.874664,9120674421
8/27/2020,386.609863,395.349182,374.866486,382.632629,10457777652
8/26/2020,383.977448,391.87326,378.705841,386.466125,9967343483
8/25/2020,408.071686,408.527924,374.355377,384.001038,12428442042
8/24/2020,391.678986,409.38858,389.314606,408.144196,10328860398
8/23/2020,395.562836,396.490417,385.039795,391.384491,8137303970
8/22/2020,389.031097,396.466583,382.814636,395.835144,10131847985
8/21/2020,416.148773,418.63797,387.441132,389.126343,11781796374
8/20/2020,406.758911,418.734436,404.026093,416.439789,10043032427
8/19/2020,423.738586,427.024658,396.678345,406.463776,13137391167
8/18/2020,429.669617,432.580292,419.674103,423.669312,11978984079
8/17/2020,433.973755,442.734985,422.647278,429.53125,13227089410
8/16/2020,433.350586,436.265839,415.086243,433.786621,12168816874
8/15/2020,437.562988,441.754608,429.874603,433.354919,12416067894
8/14/2020,428.677277,444.577759,423.345856,437.397827,15064589987
8/13/2020,390.838104,432.904602,379.710876,428.741791,18480303526
8/12/2020,380.063812,391.312317,367.923615,391.02417,12408772745
8/11/2020,395.894714,398.478912,370.860626,380.384064,12792218737
8/10/2020,391.041504,399.375946,391.041504,395.887573,11685827893
8/9/2020,395.305237,399.737091,385.830719,391.120453,9451065592
8/8/2020,379.551575,393.987366,377.349731,393.987366,9342060531
8/7/2020,395.226868,398.249023,367.935516,379.512848,12751687084
8/6/2020,401.583862,403.488678,392.600189,394.961945,11304626458
8/5/2020,389.710815,406.303955,386.218475,401.590576,12875466638
8/4/2020,386.156464,400.700623,382.985107,389.875488,14086704221
8/3/2020,371.13385,396.506989,369.336334,386.295166,12834648062
8/2/2020,385.549866,411.228302,357.143646,370.671722,18909744275
8/1/2020,345.798615,388.847961,343.587433,385.199707,14045259477
7/31/2020,334.633728,348.611359,329.340942,345.554657,12030600492
7/30/2020,318.144989,338.631195,315.751099,334.586639,11827689045
7/29/2020,316.555359,324.380798,313.109589,318.190887,10878845706
7/28/2020,321.829742,325.905975,307.721344,316.657257,12357108065
7/27/2020,309.657928,330.701202,309.657928,321.514099,15644257058
7/26/2020,303.692383,316.386322,300.267822,309.643616,12003973026
7/25/2020,279.026367,306.740997,279.026367,304.056763,10785021813
7/24/2020,274.722687,286.192841,269.239777,279.215424,9466060358
7/23/2020,262.388641,277.583466,261.047089,274.689056,10281309262
7/22/2020,245.037262,262.985046,242.484344,262.190643,7702077383
7/21/2020,236.302505,246.186264,235.680969,245.016724,6806696015
7/20/2020,238.494873,239.576248,234.852646,236.153168,5600686192
7/19/2020,235.458298,239.16069,233.279739,238.487518,6251377305
7/18/2020,232.855682,236.543976,232.32489,235.48381,5397402117
7/17/2020,233.691391,234.41507,232.10997,232.773087,5859850529
7/16/2020,238.450912,239.006256,231.62117,233.640884,5832057567
7/15/2020,240.143646,241.402695,237.096176,238.423523,6189328448
7/14/2020,239.975616,242.003784,237.796188,240.211487,7357458555
7/13/2020,242.18187,244.310516,238.232376,239.604584,7787751468
7/12/2020,239.459641,243.311142,237.770218,242.131699,6596394718
7/11/2020,241.044785,241.527481,238.331238,239.458176,5643067316
7/10/2020,242.868011,242.883789,236.73053,240.984985,7281370522
7/9/2020,246.748291,247.291672,239.898651,243.015961,8429099199
7/8/2020,239.159973,248.308868,238.398376,246.670013,9892586411
7/7/2020,240.972595,242.681854,234.218658,239.075531,6441497597
7/6/2020,227.685013,242.132706,227.029526,241.510223,8782917553
7/5/2020,228.976196,229.85672,224.544495,227.664597,5292172429
7/4/2020,225.288483,230.054138,225.133316,229.074112,5228310135
7/3/2020,229.318954,229.629318,224.913971,225.38707,5109032700
7/2/2020,231.28891,232.396881,225.46196,229.392197,6212210566
7/1/2020,226.134583,232.756119,224.835739,231.113419,6463737443
6/30/2020,227.96843,229.476807,224.815186,226.315002,6094093001
6/29/2020,225.361435,229.903214,222.25499,228.19487,6726164653
6/28/2020,222.91449,228.598282,219.472672,225.347168,6205925718
6/27/2020,229.631485,232.493423,220.564575,222.959793,6918380955
6/26/2020,232.877487,233.901932,229.25946,229.668045,7187490226
6/25/2020,235.70285,236.053406,230.2966,232.944489,7010426122
6/24/2020,244.185928,248.508026,232.807739,235.772461,8815030025
6/23/2020,242.537018,244.86441,239.759735,244.142151,6624530348
6/22/2020,229.003372,243.776016,228.934738,242.533188,9079586552
6/21/2020,229.216141,232.358948,228.492996,228.989822,5600408178
6/20/2020,226.976364,231.44902,226.640625,229.274261,6252830566
6/19/2020,231.954971,232.154114,226.795181,227.13829,6946372590
6/18/2020,232.898697,234.570648,228.951431,232.101166,6713800872
6/17/2020,234.492371,235.954056,229.341644,233.028275,7701391592
6/16/2020,229.762299,236.394302,228.426147,234.416168,7965648016
6/15/2020,234.058304,234.237839,221.24176,229.928909,10536099884
6/14/2020,238.968185,239.101456,232.958191,234.1147,7439385176
6/13/2020,237.544617,239.1931,235.889679,238.908844,7141624980
6/12/2020,231.625458,239.354691,229.645065,237.49321,8868955009
6/11/2020,247.548538,249.888306,229.942978,231.702667,12356528860
6/10/2020,244.822067,248.651154,242.819748,247.444946,8792990206
6/9/2020,246.175018,248.342438,242.338547,244.911453,8446545788
6/8/2020,245.178574,246.644196,241.542191,246.309906,8076783299
6/7/2020,241.908081,245.435257,236.325256,245.167252,9544883157
6/6/2020,241.201355,245.981049,239.724533,241.93132,8114873845
6/5/2020,244.349594,247.329498,240.682053,241.221985,9293963914
6/4/2020,244.105286,245.92897,236.765305,244.426392,10170414304
6/3/2020,237.395218,244.179321,235.464447,244.179321,9861760817
6/2/2020,246.828186,252.222,233.225296,237.219055,13782107567
6/1/2020,230.86026,248.236282,230.488052,246.99176,13951727936
5/31/2020,242.351379,244.045258,230.052826,230.975708,12234904813
5/30/2020,220.717209,243.943146,218.744461,242.345596,15027397867
5/29/2020,219.925049,224.216873,218.238052,220.675125,12265816557
5/28/2020,208.885437,220.276505,206.242661,219.840424,12212469604
5/27/2020,201.893005,208.863434,201.785065,208.863434,10631034756
5/26/2020,205.259567,205.752548,200.264282,201.902313,10159741290
5/25/2020,201.982651,206.36145,200.667557,205.319748,10415044124
5/24/2020,208.716064,210.595078,202.370346,202.370346,11833299572
5/23/2020,207.194489,210.386459,205.29422,208.694397,10665476768
5/22/2020,199.837112,208.591537,198.040863,207.169189,12041592114
5/21/2020,210.12915,211.625183,193.346436,199.883606,13308321229
5/20/2020,213.446243,214.716827,207.975815,210.096741,12730175511
5/19/2020,214.604935,214.604935,210.143051,213.451111,14346192779
5/18/2020,207.179779,215.908463,207.10907,214.525055,17411566928
5/17/2020,200.608871,209.160934,200.102798,207.158691,15470397303
5/16/2020,195.613388,202.771194,194.501587,200.677124,15379081645
5/15/2020,202.955399,203.566391,193.755676,195.622665,16602342092
5/14/2020,198.89151,204.117599,196.86882,202.949097,20150524861
5/13/2020,189.3741,200.197327,189.127701,199.193283,17054662289
5/12/2020,185.877335,191.601349,185.701797,189.3125,15899726284
5/11/2020,188.632187,191.362335,180.718338,185.912842,20054601647
5/10/2020,211.5522,211.5522,182.711166,188.599564,25211575193
5/9/2020,213.142166,214.73912,209.071518,211.600128,18950547549
5/8/2020,212.198242,216.327682,208.830734,212.991577,20445139356
5/7/2020,203.912857,214.392471,202.074844,212.289413,23594744655
5/6/2020,206.481354,211.534622,204.040878,204.055786,20343543799
5/5/2020,208.013,211.778625,204.031128,206.774399,19004689099
5/4/2020,210.890854,211.828384,199.047729,208.174011,22602446422
5/3/2020,215.352066,219.270874,208.692368,210.933151,20469034664
5/2/2020,214.230087,215.847534,212.878677,215.325378,18260876092
5/1/2020,207.901733,217.628021,207.780884,214.219101,20816320834
4/30/2020,216.909134,227.529694,206.43692,207.602051,28089191904
4/29/2020,198.465195,218.454636,198.124512,216.968231,26397548759
4/28/2020,197.273514,198.786545,194.849426,198.41539,18217507467
4/27/2020,197.475723,199.552795,193.454163,197.224716,18670194595
4/26/2020,195.413589,199.344971,194.768066,197.317535,18335367012
4/25/2020,189.207397,196.792374,188.459534,195.515305,18260969748
4/24/2020,185.222107,190.210388,185.222107,189.236938,16788555028
4/23/2020,182.620178,189.088867,180.340652,185.028671,21275740032
4/22/2020,172.670395,183.751007,171.826599,182.599579,17994666395
4/21/2020,172.017715,175.178467,170.552841,172.737701,16458767984
4/20/2020,181.480225,186.083542,170.321274,172.297165,21266681335
4/19/2020,186.861984,188.098923,180.120819,181.61496,19146038381
4/18/2020,171.618073,187.940475,171.618073,186.914001,20160323443
4/17/2020,172.279419,174.275909,169.751572,171.63858,16714684266
4/16/2020,153.200424,173.157272,150.359421,172.157379,22910469236
4/15/2020,157.565643,160.711121,152.802841,153.286896,14171753737
4/14/2020,156.355957,160.944275,155.865936,157.59639,14723156630
4/13/2020,160.720673,160.749695,151.614487,156.279556,16465282133
4/12/2020,158.232391,164.516953,156.320511,161.142426,15123721386
4/11/2020,158.538986,161.167572,155.29834,158.216019,13555089447
4/10/2020,170.829269,170.949768,154.914474,158.412445,17980944616
4/9/2020,172.761261,172.897781,167.987122,170.807144,14901696210
4/8/2020,165.240326,173.210266,164.493195,172.641739,17063110836
4/7/2020,169.147446,175.204132,164.203323,165.101944,21659346091
4/6/2020,143.608215,169.272644,143.544601,169.13588,21636382525
4/5/2020,145.261017,146.128525,142.102081,143.546646,11280993591
4/4/2020,142.215179,145.377304,140.121826,145.219391,11946658257
4/3/2020,142.110458,146.899872,139.619385,142.091309,13184603402
4/2/2020,135.732178,146.787094,135.732178,142.029144,15322861686
4/1/2020,133.61232,135.634552,129.730942,135.634552,12456564435
3/31/2020,132.820923,134.274139,131.652893,133.593567,11065246317
3/30/2020,125.577896,133.911469,125.28968,132.904541,11841123306
3/29/2020,131.015335,131.174088,125.45005,125.583733,9938133669
3/28/2020,134.032745,134.032745,126.962189,130.986496,12162403960
3/27/2020,138.369934,139.902695,133.937943,133.937943,11396286629
3/26/2020,136.190674,138.830566,134.886032,138.361557,11367261176
3/25/2020,138.914963,141.403793,134.30423,136.195892,13433092920
3/24/2020,135.194138,141.948532,133.168777,138.761444,14609068673
3/23/2020,123.365982,134.911606,121.867882,134.911606,14149877968
3/22/2020,132.851135,136.151642,122.909332,123.321152,12497707224
3/21/2020,133.101761,135.972412,127.163757,132.81871,13684083308
3/20/2020,136.649277,150.853806,122.605659,132.737167,18960388062
3/19/2020,114.839828,140.527725,114.732864,136.593857,16396753275
3/18/2020,113.857643,116.021622,111.743111,114.84227,11617854009
3/17/2020,110.406784,118.988281,110.406784,113.942749,12087490572
3/16/2020,124.996117,124.996117,105.17144,110.605873,15984904590
3/15/2020,123.246063,132.242142,121.853653,125.214302,12719251813
3/14/2020,133.582474,134.484375,122.414474,123.306023,12740784545
3/13/2020,112.689995,137.429535,95.184303,133.201813,27864623061
3/12/2020,194.738922,195.147934,111.210709,112.347122,22134741655
3/11/2020,200.768036,202.9543,184.362152,194.86853,16984790291
3/10/2020,202.863953,205.714249,198.064499,200.767242,18344930072
3/9/2020,201.318497,207.451401,192.269897,201.986328,23645428606
3/8/2020,237.780685,237.780685,200.602982,200.689056,21381823651
3/7/2020,243.750198,249.978485,237.551285,237.853088,19431652027
3/6/2020,229.168427,243.554977,228.743576,243.525299,19374772256
3/5/2020,224.641891,234.364456,224.641891,229.268188,18201291785
3/4/2020,224.565338,228.040421,222.088882,224.517975,16567075208
3/3/2020,230.523972,232.325806,221.732666,224.47963,19853178572
3/2/2020,218.711624,232.811584,217.284286,230.569778,20305587789
3/1/2020,219.752686,226.677887,214.130432,218.970596,18179807469
2/29/2020,226.83345,232.256622,219.848511,219.848511,18181296376
2/28/2020,226.98761,234.208939,216.346207,226.760498,22563530559
2/27/2020,225.687042,237.228928,212.66452,226.753387,25645522790
2/26/2020,247.740204,249.649704,221.266556,225.680267,26235617201
2/25/2020,265.283386,265.431488,246.858994,247.817596,21878882134
2/24/2020,273.705078,275.53952,259.625153,265.216431,22400845640
2/23/2020,262.278412,273.75415,261.96051,273.75415,19585998814
2/22/2020,265.551575,266.387207,258.913147,262.331726,16906032862
2/21/2020,257.891113,267.004852,255.689087,265.600616,20867593292
2/20/2020,259.819855,263.695404,250.951263,257.949463,23229828870
2/19/2020,282.036285,283.537933,259.763977,259.763977,22679414413
2/18/2020,266.50882,283.196136,261.463898,281.94458,26511477187
2/17/2020,259.890564,266.871246,244.335327,266.363434,26024080089
2/16/2020,264.904053,272.882446,242.484406,259.894714,25152366643
2/15/2020,284.56131,287.123688,264.279663,264.728577,23682452994
2/14/2020,268.023285,285.056427,262.762512,284.217499,23558253463
2/13/2020,265.052704,273.741058,258.922516,268.099243,25801317504
2/12/2020,235.898224,272.398834,235.896271,265.406128,24545049386
2/11/2020,223.384933,236.547134,218.617615,235.851196,16964695963
2/10/2020,228.549133,229.184616,218.080048,223.522705,16210008511
2/9/2020,222.982239,229.864243,222.982239,228.578568,15031356241
2/8/2020,222.510971,226.588089,215.386292,223.146515,16741203125
2/7/2020,212.315887,223.14093,212.304199,222.726059,16673443564
2/6/2020,204.1297,214.597717,201.904068,212.339081,16425589683
2/5/2020,189.299103,206.804001,188.752686,204.23024,14865434435
2/4/2020,189.861725,191.111496,185.403625,189.250595,11714191695
2/3/2020,188.607407,193.43689,188.012695,189.865067,12392875241
2/2/2020,183.532501,193.080399,180.17395,188.617538,14054425389
2/1/2020,180.11377,183.845551,179.745178,183.67395,11569697182
1/31/2020,184.736908,185.405838,176.296814,180.160172,11728616394
1/30/2020,174.917709,186.260483,172.374634,184.690475,12604789338
1/29/2020,176.347885,178.842972,175.050339,175.050339,10725267311
1/28/2020,170.884857,176.370316,170.738068,176.370316,11772875064
1/27/2020,168.00885,172.922913,166.901093,170.930893,11004476145
1/26/2020,161.176819,168.220322,160.281128,168.077103,9261861590
1/25/2020,163.067291,163.227234,158.632477,161.283936,8256956802
1/24/2020,162.899368,164.309448,156.749741,163.051178,10657671162
1/23/2020,168.2957,168.312241,160.295319,162.928558,10396868698
1/22/2020,169.608536,171.008698,166.774231,168.294159,9209827928
1/21/2020,167.060471,169.91011,165.819717,169.697159,9789369362
1/20/2020,166.904129,169.114883,162.331604,167.120514,11144529787
1/19/2020,175.46759,177.247635,163.676865,166.969849,13713374132
1/18/2020,170.747726,178.528778,166.789017,175.365677,14929342256
1/17/2020,164.48938,173.069214,162.775604,170.779953,14997091826
1/16/2020,166.332825,167.058151,159.709641,164.391006,13735193018
1/15/2020,165.734619,170.425674,161.109619,166.230682,15173694057
1/14/2020,144.251053,167.681549,144.064926,165.955353,16712318373
1/13/2020,146.220139,146.791229,142.907135,144.226593,8378529470
1/12/2020,143.032547,146.145859,142.707642,145.873932,8528167453
1/11/2020,143.409103,146.480911,142.207962,142.927109,9332208590
1/10/2020,138.967041,144.167328,135.520401,143.963776,9084816203
1/9/2020,141.155777,141.393982,136.236404,138.979202,7697325348
1/8/2020,143.487823,146.828003,138.268204,141.258133,9387194957
1/7/2020,144.311996,145.00177,140.488876,143.543991,9257954672
1/6/2020,136.305542,144.328186,136.079636,144.304153,9093747121
1/5/2020,135.072098,139.410202,135.045624,136.276779,7526675353
1/4/2020,134.168518,136.052719,133.040558,135.069366,7430904515
1/3/2020,127.411263,134.554016,126.490021,134.171707,10476845358
1/2/2020,130.820038,130.820038,126.95491,127.410179,8032709256
1/1/2020,129.630661,132.835358,129.198288,130.802002,7935230330
12/31/2019,132.612274,133.732681,128.798157,129.610855,8936866397
12/30/2019,134.796524,136.757355,131.545563,132.633484,9796951716
12/29/2019,128.266876,136.811203,127.997658,134.75798,9708776786
12/28/2019,127.213013,130.258163,126.899696,128.322708,8069298610
12/27/2019,126.368797,128.097565,124.820808,127.214607,8299390176
12/26/2019,126.486328,130.898346,125.406441,126.361221,8600871980
12/25/2019,129.068497,129.068497,124.88549,126.454636,8418019054
12/24/2019,128.629257,131.672287,127.308769,129.063889,7961819689
12/23/2019,132.306992,134.73175,127.416718,128.61409,9622497693
12/22/2019,128.098129,133.160034,127.92849,132.372513,9121058481
12/21/2019,129.095963,129.147659,127.612091,128.130951,7449064703
12/20/2019,129.384369,129.756302,126.985352,129.066055,8173594150
12/19/2019,133.05278,134.190643,125.971664,129.321136,9564699140
12/18/2019,122.656837,133.394165,119.78006,133.092194,11864518321
12/17/2019,133.647186,134.011536,121.395081,122.603889,9057166141
12/16/2019,143.139526,143.224854,132.456665,133.614029,8992282119
12/15/2019,142.86499,143.925354,139.426956,143.11499,7235153411
12/14/2019,144.953415,145.529083,142.434555,142.869232,7048066973
12/13/2019,145.655685,145.857101,143.746521,144.944748,7264810247
12/12/2019,143.615662,145.751648,141.436981,145.604004,7890383413
12/11/2019,146.320648,147.139206,143.045364,143.608002,7037180049
12/10/2019,148.179855,148.564468,144.907959,146.267044,6859512025
12/9/2019,151.224396,151.91394,147.621368,148.225174,6744206747
12/8/2019,148.743683,152.392929,148.313339,151.264725,6441727252
12/7/2019,149.197601,149.799713,148.374771,148.768158,5911233284
12/6/2019,149.396484,149.670517,147.606522,149.194443,6458766441
12/5/2019,146.686493,153.155396,145.459076,149.248993,6745910228
12/4/2019,147.918381,150.680817,145.000885,146.747742,7865937094
12/3/2019,149.058243,150.310425,146.001678,147.956421,6204379850
12/2/2019,151.175476,152.116959,147.606796,149.059158,6670561362
12/1/2019,152.491928,152.491928,147.067932,151.18573,7102780298
11/30/2019,155.286407,156.691299,151.225342,152.539688,6565950868
11/29/2019,151.7686,156.848404,151.460434,155.304153,7503898278
11/28/2019,153.069244,156.613586,151.091125,151.717575,7346531960
11/27/2019,148.39682,154.887207,143.525604,153.010559,8778095308
11/26/2019,146.404312,150.004761,145.216873,148.965073,7648516297
